video_id,title,description,tags
0dade416613c9961614dfb4513ff4461,"Салют, Начальник | 9 серия","Подписывайся на актеров сериала в Telegram!    - Начальник  - Сундук  Назаров и Яшка понимают, что вдвоем они не смогут помешать плану Яблокова и решают обратиться к Кате, чтобы собрать команду. Но для этого Назарову придется многое ей объяснить. По вопросам рекламы пишите на email",Массовая культура: Юмор и сатира
aef4504fadbfa3ff06200026534997a2,Тот Самый Мент I Выпуск 71 I Начальник репетирует похмелье,"Подписывайся на самое вкусное шоу на Rutube «Максим Народный» - / Ура! Новый выпуск сериала «Тот самый мент» уже на канале и ждет твоих лайков, ракету и комментарии! Сегодня ты узнаешь, почему Начальник так переживает по поводу новогоднего подарка, репетирует похмелье перед очередным праздником, и почему Облученный начал грустить в последнее время! Врубай видео!  По вопросам рекламы пишите на email  16+",Массовая культура: Юмор и сатира
9a5a7bc4b9ef7faba913792ac1ab13a5,Женский труд | Детский трон | Выпуск 6,Две красотки за тридцать тысяч рублей пытаются сделать детские стульчики.,"Массовая культура, Хобби и интересы: Декоративно-прикладное искусство"
efe0b4139ef82ec270b9e2fe0216214e,Артмеханика. Сезон 2. Выпуск 18. Современные рифмы в поэзии и музыке + Ива Нова,"“Артмеханика” представляет своих друзей! Поэты Алёна Синица и Игорь Караулов расскажут о том, как слова ложатся на музыку, как мыслит современный автор, как раньше воспринимали стихотворцев без гитары. А поможет им в этом  группа “Ива Нова - коллаж из панка, этники и танцевальной музыки!","Книги и литература: Поэзия, Музыка и аудио,  Карьера"
cfbf2c07fa7ceb3b29ece9caca9ca369,"Неудобный стендап | Сезон 3 | Выпуск 6 | Искандарова, Рубайло, Юрьянов","3 комика: Женя Искандарова, Гоша Рубайло и Алексей Юрьянов выступят со своим стендапом там, где их точно с ним не ждут - в торговом центре, на привокзальной Павелецкой площади и пространстве с аэротрубой и искусственной волной для сёрфинга. Кто заработает больше чаевых и выиграет 10 000 рублей – решат случайные зрители! По вопросам рекламы пишите на email",Массовая культура: Юмор и сатира
9f16f338142a0bd3bd9c05ac133f5bcd,Пусти переночевать! Анатолий Цой | Cергей Малофеев | Кирилл Фокин-Сазонов,"Сергей Малофеев и Кирилл Фокин-Сазонов пришли с ночевкой к Анатолию Цою, но из-за того, что он плотно участвовал в ТВ-съемках, мы приехали к нему в гостиницу.  В этом выпуске вы узнаете, сколько стоит президентский люкс в центре Москвы, хорошо ли Толя играет в покер и на что он готов ради настоящей дружбы.  00:00 - Начало 01:44 - Рум-тур по президентскому люксу 09:47 - Играем в покер на наказания  17:22 - Какие девушки нравятся Цою 21:53 - Ночные истории 34:39 - Утро на богатом 36:12 - КОНКУРС  И не забывайте писать комментарии для участия в розыгрыше подарка от Цоя! Режьте смешные моменты на рилсы!  Подписывайтесь на канал и наши соцсети!  Наши соцсети:  @ks_malik @fokinsazonov @anatoliytsoy_official  Короче, давайте тусить! Всех обняли, приподняли, засосали!  #АнатолийЦой #Цой #шоубизнес #насвязующих #шок #эксклюзив#Стендап #Румтур #Интервью #маска #звездывафрике #квн #шоупустипереночевать",Путешествия: Тип путешествия: Активный туризм
2254a66f67d556ae910b7a0f41747821,Антон Протеинов | ДАЙДЖЕСТ,"Собрали для вас яркие моменты из прошлого сезона шоу ""Антон Протеинов""",Массовая культура: Юмор и сатира
0147494427fd7c8ca54c01648485693a,Рабиа Халилли. Интервью с дизайнером проекта «Фея-крестная»,"Как сшить кутюрное платье за сутки? Сколько стоит самый дорогой наряд в проекте «Крестная фея»? А во сколько обошлось клиентке Sovereign «Платье Грейс»?  Рабиа Халилли – дизайнер и соведущая шоу «Фея-крестная» – рассказала об экстремальном пошиве нарядов для героинь проекта, о ночных съемках, а еще эксклюзивно для RUTUBE провела экскурсию по ателье «Sovereign».",Стиль и красота: Женская мода
3e5597709ea64a34496d4ac047dfcb04,Артмеханика. Концерт группы SHOO.,Концерт группы SHOO,Музыка и аудио: Поп-музыка
d08fdea8b4a2cf65170edce7844b37e5,Варя в космосе | Выпуск 2 | Самые яркие события 2021,"В этом выпуске у Вари самые яркие космические события 2021 года! Запуск ""Джеймса Уэбба"" и новая эра в изучении Вселенной! Что нашли на Марсе и как он звучит? Бум космического туризма и космического кино! Разглядели не только экзопланеты, но и их луны! Проснулась чёрная дыра в центре Млечного пути... нас затянет?",Наука: Космос и астрономия
47468ddd40617945dca0a2396dfb0e09,"Punch Box. 4 сезон, 5 серия. Андрей Черкасов vs Вадим Вадимыч","Punch Box — бои в формате POP MMA где в вместо ринга бойцы сражаются в красной телефонной будке! В этом выпуске, Черкасов Андрей vs Вадим Вадимыч  попробуют поместиться в нашу телефонную будку, кто же первым позвонит в травмпункт? Узнаете в этом выпуске!   По вопросам рекламы пишите на email","Массовая культура, Спорт: Борьба"
842dac7c562db91b0a9fd4b56e52bcc6,На связующих | Витя АК | Почему Илья Соболев добавил Витю в ЧС? | Взял ли Коля Соболев трубку?,"На связующих - это шоу, в котором Кирилл Фокин-Сазонов совместно со звездными гостями любыми способами пытаются найти номер и дозвониться известным артистам шоу-бизнеса.  Сегодня в гостях – ВИТЯ АК, а звонить мы будем НИКОЛАЮ СОБОЛЕВУ!",Массовая культура: Юмор и сатира
1e244ec5c0c85f9478a83695ac9add45,ШЛЯПА | Выпуск 36,"Это новый выпуск шоу «Шляпа»! Сегодня у нас в гостях «Камызякские псы»: Александр Панекин и Ренат Мухамбаев, которые вместе с Максом будут угадывать концовки видеороликов из тик-тока! Человека, который хуже всего знает тик-ток - ждёт очень неприятное наказание. Сможет ли Максим обыграть мастодонтов юмора? Ты узнаешь в этом выпуске!",Массовая культура: Отношения знаменитостей
1eed890f769711c1a21300fa3db33334,МАКСИМ НАРОДНЫЙ Выпуск №56 ГОТОВИМ С  БЛОГЕРОМ МИЛЛИОННИКОМ КАРИНОЙ ХАФИЗОВОЙ,"Сериал ""Салют, Начальник"" уже тут. Переходи и смотри! 👉 /      В новом выпуске у ведущего канала Максима в гостях Карина Хафизова. Лагман – необычное блюдо, которое стоит попробовать каждому.  По вопросам рекламы пишите на email",Еда и напитки: Кулинария
65b933bc1f41ba2a8d4d71fff70f20e9,Артмеханика. Павел Брюн о цирковом искусстве.,В чем секрет успеха самых крутых цирковых шоу мира? Как можно ставить более 400 шоу в год?,"Массовая культура, Карьера"
9ec15689741e828cc47780342f3c2e74,Тот самый мент I Выпуск 5I Мент попал на телевидение,"Про Максима Константиновича снимают сюжет на местном телевидении. Наш Начальник и Ольга ПДН по ходу репортажа героически помогают при пожаре в частном доме. Прямо на камеру Максим Константинович рассказывает про очередной преступление Сундукова, а Чернобыль решает открыть свой бизнес. Поддержите видео лайком, а канал подпиской!",Массовая культура: Юмор и сатира
2952b0a7148f5bb09247b22048cd11b9,"Команда ""3/21"" в ГрандТуре-2022: музей В.М. Шукшина","""Счастье - оно обыкновенное. Каждый человек каждый день открывает мир. Умеет прощать, умеет любить, умеет смеяться, умеет грустить - и все это от души и по-настоящему"". Такому простому счастью учил нас Василий Макарович Шукшин. Аккаунт команды в Rutube - / ………… ГрандТур «Байкальская миля 2022. Места силы» - это грандиозное автопутешествие, состоявшееся с 20 февраля по 9 марта. В этом пробеге приняли участие 14 команд, стартовавших из Санкт-Петербурга, Москвы, Казани и Владивостока и финишировавших в селе Максимиха, месте проведения Фестиваля скорости «Байкальская миля». Каждая команда получила свой уникальный маршрут и по 6 заданий, разделенных на темы: «География», «Патриотика», «Экология», «Общество», «Моя «Байкальская миля» и «Самостоятельное задание», в рамках которого участники могли рассказать своим зрителям о том, что считают нужным и важным. #baikalmile2022 #ГрандТурБайкальскаяМиля2022 #местасилы #энтузиастыскорости #гкфск #байкальскаямиля #baikalmile #водоходъ #rutube #мотовесна #finecustommechanics #fire_center #РГО #бурятиябольшечембайкал #МузейПобеды #ркспорт","Транспорт, Спорт: Автогонки, События и достопримечательности: Спортивные события"
69f30216685d60bfbfb874c7122744b8,Под другим углом | Выпуск 6 | Углерод - удивительный и многоликий,"Углерод - удивительный и многоликий элемент!  Он может быть разным: черным или прозрачным, самым легким или невероятно прочным. Без углерода невозможна жизнь на Земле. Но почему? Как много его во Вселенной и какие необычные материалы он образует вокруг нас? Об этом в новом выпуске “Под другим углом”.",Наука: Химия
204218ca962308bfb754858b04cb0b22,Шеф I Выпуск 2 I Паста с курицей и грибами,"В этом выпуске Шеф, Павел Коклюшкин, приготовит пасту с курицей и грибами в сливочном соусе. При этом саму пасту он приготовит самостоятельно! И как всегда, бюджет блюда не превысит 470₽.",Еда и напитки: Кулинария
0229d6d84fabedd40dcc4f892091d352,Дуэль. Битва стендап-комиков. Настя Веневитина против Вадима Постильного,В сегодняшней «Дуэли» сойдутся женское чувство юмора против мужских приколов. Лёгкое и весёлое противостояние двух молодых стендап-комиков! По вопросам рекламы пишите на email,Массовая культура: Юмор и сатира
052cd03a23fe2d71c43546a7cdbd6e82,"Трейлер нового сезона шоу «Пожалуйста, не рассказывай!»","Шоу с Владимиром Маркони, где знаменитые друзья расскажут друг про друга истории, за которые им будет стыдно!   Подписывайся на наши социальные сети: -Телеграмм  -Инста  -ВК ",Массовая культура: Юмор и сатира
ded01cbe504a5e08de64f0a01b082ea3,Тот самый мент I Выпуск 9I Мент закрывает купальный сезон,"В начале рабочего дня Максим Константинович сталкивается с непреодолимым препятствием – его рот намертво склеивают ириски. Справившись с этим испытанием наш Начальник решается на смелый шаг и лично закрывает купальный сезон. Максим Константинович и Ольга ПДН получают в свое распоряжение новую форму. Настоящие рыцарские доспехи! А пока Начальник следит за порядком на районе, Сундуков устраивает настоящий взрыв! Поддержите видео лайком, а канал подпиской!",Массовая культура: Юмор и сатира
58e057bd274585a69c48f7f3c39e4fc9,БЮРО ДОБРЫХ ДЕЛ №7 | НАГЛЫЙ СУРОК | МОДНЫЕ БРАЗИЛЬСКИЕ ЗАЛЫСИНЫ | СОЗДАТЕЛЬ МЕМА ПРО СОБАКУ,"Добро пожаловать на канал «Бюро Добрых Дел»! Его глава – это я, Лариса Брохман. А миссия нашего Бюро – искать самые добрые и хорошие новости по всему миру, чтобы рассказать их вам. В этом выпуске:  - Может ли сурок стать популярным в интернете? - Как залысины стали модной прической в Бразилии? - Ксения Егорова в рамках рубрики «Добрый репортаж» узнала у жителей столицы: Земля крутится вокруг Солнца или наоборот?  - Специальный гость Дмитрий Добролюбов рассказал о вирусной фотографии, которую он сделал на рок-фестивале.  Эти и другие добрые новости мы собираем регулярно, чтобы поднять вам настроение, сделать ваш день чуточку радостнее и светлее.  Пишите свои добрые истории нам на почту: email  По вопросам рекламы пишите на email","Массовая культура, Новости и политика"
b32ba3e5fc78f951e2d57e80de4b43e2,Женсовет | Выпуск 21 | Я на диете! Trigger warning! Обсуждаем РПП,"Trigger warning: обсуждаем РПП. Наказывать себя едой или поощрять, не слезать с бесконечных диет, бояться набрать вес, перегружать себя физическими нагрузками — это не нормально. В новом выпуске «Женсовета» ведущие Алиса и Аида вместе с диетологом разбираются, откуда во всех нас живет вечное желание похудеть и когда именно это желание может привести к расстройствам пищевого поведения, которыми так часто страдают женщины.","Массовая культура: Юмор и сатира, Семья и отношения"
9360b59b784b80ae6bdbf9d145d508fc,Оказание Первой Помощи. ИНСУЛЬТ,"Сегодня вы узнаете, как оказывать первую помощь при инсульте. По вопросам рекламы пишите на email",Образование: Онлайн-образование
74422f75d9805e7d2ebe16a382a7f841,Тот Самый Мент I Выпуск 65 I В отделе резко дали отопление,"Подписывайся на самое вкусное шоу на Rutube «Максим Народный» - / Вновь Максим Константинович в главной роли сериала «Тот самый мент» отправляется на приключения со своей дружной бригадой! В этом выпуске мы узнаем, почему нельзя сажать «семена» шаурмы зимой и поймем, из-за чего Максим Константинович может развивать космическую скорость бега! Врубай видео!  По вопросам рекламы пишите на email 16+",Массовая культура: Юмор и сатира
23ec0f53165a64f8d4b05561ad53dc5a,Спецвыпуск Абьюз-шоу | Выпуск №12 | Послеродовая депрессия,В этом выпуске Саша Кабаева и Сергей Селезнев поговорят о послеродовой депрессии. Свои истории расскажут Олеся Уланова и Юлия Гусева.  Как распознать послеродовую депрессию и какие меры нужно принять? Об этом в сегодняшнем спецвыпуске Абьюз-шоу.,"Массовая культура: Юмор и сатира, Семья и отношения"
6ab2b5c91e02ad530ac31f8e57e37af1,Походы Кадырова на Дуккинские озера. Архыз.  Карачаево-Черкесия – прекрасна.,"Сорвались на выходные в такую красоту – поймали отличную погоду – легкий дождик в начале пути, а потом только солнце, прозрачные озера и умопомрачительные краски Архыза.   1 день. Сбор в Минеральных Водах в 8 утра. На микроавтобусе едем до п. Архыз, далее на внедорожниках – до слияния рек Малая Дукка и Большая Дукка. 2 день. Впереди путь к озеру Семицветному – около 8 км. Идем по долине реки Большая Дукка. Сначала по грунтовой дороге, далее – вдоль реки поднимаемся все выше и выше по горной тропе. Густой лес сменяют заросли рододендрона. По моренному валу, камням и кустам тропа выводит нас на берег водоема. Здесь открывается великолепный вид на озеро. При солнечном свете оно меняет цвет, как хамелеон – от темно-синего до голубого, лазурного, зеленого. 3 день. Ранний подъем – нам предстоит пройти около 5 км до Дуккинских озер. Идем по горному лесу, окрашенному в желтые и багряные тона. ⠀Небольшой, но крутой набор высоты – и мы у красочных Дуккинских озер. Озеро «Рыбка» с ярко-бирюзовой водой очертаниями действительно напоминает рыбу, Аркасарское озеро – огромная каменная чаша с прозрачной водой, в которой отражаются снежные вершины.",Путешествия: Тип путешествия: Активный туризм
73be3353adeca6ca3f417a726a37e6af,Женский труд | Нежный плот | Выпуск 13,"Две красотки за тридцать тысяч рублей пытаются сделать плот, на котором должны выйти на воду.","Массовая культура, Хобби и интересы: Декоративно-прикладное искусство"
2a4e2848527b622b82996bd2136dd913,ШЛЯПА | Выпуск 29,"Не знаешь где посмотреть смешные видосы? Тогда скорее смотри новый выпуск шоу «Шляпа», в котором Паша, Максим и Мила будут показывать видосы, которые нравятся им. Кто останется без пальца, ты узнаешь прямо сейчас!",Массовая культура: Юмор и сатира
f1e6e04929cbee1809d89d6fb4a70f1d,Женсовет | Выпуск 4 | Бытовой сексизм и женщина у плиты |В гостях Дарья Серенко,"Женское дело — варить борщи, мужское дело — прибивать полки. Что не так с этими утверждениями? Что заставляет нас разделять обязанности на женские и мужские? И почему это в корне неверно? Обсуждаем бытовой сексизм в новом выпуске Женсовета вместе с фем-активисткой Дарьей Серенко.  Аида Алиса  В гостях: Даша / в Instagram  01:28 О Даше 05:22 Об интересах мужчин 06:03 Что такое бытовой сексизм? 08:07 Кто должен нести чемодан? 10:55 Случай Даши в метро, что считается оскорблением? 13:01 Ассоциация мужчин с женщинами 15:00 Бытовой сексизм внутри семьи 16:18 История Алисы 19:40 Нужно ли быть хозяйственной, чтобы понравиться мужчине? 20:00 О “невидимом труде” женщин 24:46 О важности договоренности 27:33 Декрет делить на двоих? 30:00 О воспитании детей разного пола 32:00 На чьих плечах лежит обеспечение семьи? 33:00 Об эмоциональности мужчин и слабость 34:14 О противоречивости общества 34:50 Как выделить бытовой сексизм? 37:35 О физических различиях мужчин и женщин 38:25 Мы - продукты культуры 39:30 Почему важно говорить о своих желаниях?  #женсовет #дискуссии #феминизм #бытовойсексизм","Массовая культура: Юмор и сатира, Семья и отношения"
5b7121677eb2a2cd255404e24d878a13,Аукцион | Выпуск 3 | Женя Искандарова,"Добро пожаловать на АУКЦИОН шоу в котором подписчики делают ставки за вещи своего любимого блогера! Сделать ставку может каждый сидящий в зале, в качестве ставки принимается всё кроме денег, ну а ставки помогает сделать ведущий шоу Игорь Чехов!  В этом выпуске, подписчики Жени Искандаровой боролись за личные вещи кумира, на что они готовы ради кружек или картины с изображением Жени. А что сделают ради БДСМ Зайчика? Хотите знать, тогда скорее смотрите выпуск.  А если уже посмотрели, то поделитесь выпуском с друзьями кто знает, может быть именно ваш кумир окажется на Аукционе в следующем выпуске.",Массовая культура: Юмор и сатира
f163b76c109deabb92ce6fd1c5fd9cff,Диктант со звездой | Выпуск 6 | Богдан Титомир,"В этом выпуске - Богдан Титомир останется один на один с учительницей русского языка, которая проверит гостя на грамотность, а также на реакцию к шуткам, которые написаны под него в диктанте. На протяжении выпуска Богдан будет спорить с учительницей и доказывать правильность написания текста, но в итоге получит свою заслуженную оценку.",Массовая культура: Юмор и сатира
5966d16e935a44014892f518ad41b0e2,Тру ДЕТЕКТОР I #2,"Вы смотрите самое несерьезное шоу с детектором лжи Тру ДЕТЕКТОР! Шоу в котором Кристи Крайм и её молчаливый друг приглашают в гости известных людей, подключают их к полиграфу и задают им неудобные вопросы. В этом выпуске, в логово Кристи и Мистера Молчуна заглянул Владос Мирос со своей  близкой подругой, а также лучшим другом и по совместительству продюсером.  Что скрывают звёзды и их ближайшее окружение? Действительно ли они искреннее любят друг друга? И кто окажется самым лживым в компании? Все это узнаете в шоу Тру Детектор!",Массовая культура: Юмор и сатира
63d9eab25494382081b6ad100efa7ad4,Артмеханика. Концерт группы Dabro.,Все самые лучшие хиты группы Dabro.,"Массовая культура, Карьера"
a3a89d57af9604144585550b1d6e33b8,БЮРО ДОБРЫХ ДЕЛ №1 | СПАС КОТЁНКА НА МКАД | АВТОМОБИЛЬ ДЛЯ РЫБКИ | УТКА ПОБЕДИЛА В МАРАФОНЕ,"Добро пожаловать на канал «Бюро Добрых Дел»! Его глава – это я, Лариса Брохман. А миссия нашего Бюро – искать самые добрые и хорошие новости по всему миру, чтобы рассказать их вам. В этом выпуске:  - Учёные из Австралии спасли целый вид древесных лягушек. - Кошку из США наградили медалью – как думаете, за что? - Ксения Егорова в рамках рубрики «Добрый репортаж» раздобыла новость о пополнении в Московском зоопарке. - Специальный гость Тимур Ганиев рассказывает подробности спасения котёнка на МКАД.  Эти и другие добрые новости мы собираем регулярно, чтобы поднять вам настроение сделать ваш день чуточку радостнее и светлее.  Пишите свои добрые истории нам на почту:  email  По вопросам рекламы пишите на email","Массовая культура, Новости и политика"
ded35ffe65135e06e72a196c950bc595,Ташэ про выставку | Выпуск 3 | «Москва: проектирование будущего»,"Выставка «Москва: проектирование будущего» - это собрание полётов фантазии наших архитекторов, художников и фотографов. Что только не предлагали творцы: от автомобильного тоннеля под Красной площадью и главного вокзала возле Кремля до крутящихся башен и летающих домов. Все эти проекты можно увидеть в Музее Москвы и пофантазировать, как мог бы выглядеть лучший город Земли.",Стиль и красота: Уличный стиль
b43a8eca411bbbb1fcebb95d6baa5ae9,Музлофт-Подкаст с Рыбиным - 14 августа в 15:00!,"Подписывайся, чтобы не пропустить!","Музыка и аудио: Комедия и стендап (Музыка и аудио), События и достопримечательности: Концерты и музыкальные мероприятия"
d8dca0c7d427658d42bd84aca5089fc0,CD и слушай | Выпуск 4 | Майли Сайрус,"В этом выпуске Полина Фаворская хочет понять, как из звезда подростковых ситкомов Майли Сайрус стала одной из главных поп-звезд современности.","Массовая культура, Музыка и аудио, Карьера"
22011b712f8623f67868a9217dacc374,Лесенка знаний: мастерство I 8 серия I Портной,"Макс случайно порвал Лизе платье, а она приглашена в гости. Артур не умеет шить и помочь не может. Он отправляет Лизу и Макса в прошлое, когда зарождалась профессия Портного. Дети побывают в Древней Греции, в средневековой Европе, и во дворце Петра 1. В прошлом Петр 1 научит детей кроить и шить платья, и откроет тайны мастерства портного.","Фильмы и анимация: Семейные и детские фильмы, Фильмы и анимация: Фильмы и анимация "
89d1d5fb7695fba894dab1b6665fcac2,Артмеханика. Концерт Kambulat.,Концерт Kambulat.,"Массовая культура, События и достопримечательности: Концерты и музыкальные мероприятия"
4dde6a302c85d40c41ab65bd1928164f,Артмеханика. Сезон 2. Выпуск 10. Династия актёров.,“Артмеханика” решила нарисовать портрет современного российского актера. Да еще и вместе с сыном. С чего начинаются актерские династии?  Как выучить роль? Победить на кастинге и стать востребованным - расскажут Андрей Харенко и его сын Данила.,Изобразительное искусство: Современное искусство
ee034386532cbd293cf9f52de995eca3,Пацанский клининг. Шоу «ЧистоТачка» | Деревенский аттракцион | Выпуск 26,"Макс и Егор столкнуться со всеми своими страхами, которые им подарит «деревенский аттракцион на колесах».",События и достопримечательности:Личные события
05f167f9777b73e552b23fdd0101c8fd,"Роман Юнусов и «трудный подросток» Владимир Гарцунов выясняют, чьи теннисные навыки лучше",В этом выпуске Роман Юнусов и актёр Владимир Гарцунов попробуют свои силы в теннисе под присмотром экс 53-ей ракетки мира Натальи Вихлянцевой.,"Массовая культура, Спорт"
c8503e3a2927a3748f7863be40207b8d,"Артмеханика.  Эксперимент. Умнее, чем умная колонка.","Эксперимент. Умнее, чем умная колонка.","Массовая культура, Карьера"
c860598c9519ac82c603f87cf80f1900,Тот самый мент I Выпуск 14 I Новогодняя суета в отделе,"Максим Константинович решает отметить Новый год прямо в отделении, но что-то идет не так. После очередной рюмки, Наш Начальник теряет сознание и приходит в себя посреди незнакомого леса. Как только Максим Константинович открывает глаза, ему встречается Фоторобот, в костюме белки. Нашему Начальнику предстоит разобраться, что же все-таки произошло прошлой ночью. Почему Подмога записывает видео посреди леса? Какие Шишки ищет Паша? И самое главное, почему Максима Константиновича боится Сундуков?  Поддержите видео лайком, а канал подпиской!",Массовая культура: Юмор и сатира
dd7134857bbb976f085beaafcc817164,Стендап гороскоп: Ульяна Красильникова - Стрельцы,"В новом выпуске шоу «Стендап гороскоп» Ульяна Красильникова расскажет про представителей знака, и что ожидает Стрельцов в наступившем 2022 году.","Религия и духовность: астрология, События и достопримечательности: Комедия и стендап"
c92d6b36e3a27b273d01344a8d6f04ca,Подвиг Андрея Митрофановича Кижеватова,"В рамках Гранд-тура «Байкальская миля-2021» - автомотопробега от Москвы до озера Байкал ООД ""Бессмертный полк России"" подготовил для участников задания героико-патриотической направленности в городах маршрута следования. Выполняя такое задание, экипаж MOTORCITY 12 в пензенском селе Кижеватово посетил школьный музей Боевой славы и ознакомился с экспозицией, посвященной героическому уроженцу села Андрею Кижеватову, Герою Советского Союза, одному из руководителей обороны Брестской крепости в годы Великой Отечественной войны. 22 июня 1941 года лейтенант Кижеватов – командир погранзаставы, располагавшейся в Брестской крепости, возглавил сопротивление захватчикам.  Андрей Кижеватов погиб 29 июня 1941 года при попытке прорыва из вражеского окружения. Экипаж MOTORCITY 12 подготовил видеоролик о герое и о музее.","Транспорт, Спорт: Автогонки, События и достопримечательности: Спортивные события"
b2d05de8f87fc9122073660181878805,Тот самый мент I Выпуск 49 I Что мент потерял на помойке,"Ура! Вышла новая серия о приключениях Начальника и его помощницы Оли ПДН! В этом выпуске узнаете, найдет ли Начальник свой контейнер с едой, который случайно выкинул по дороге на работу, об итогах лекции о половом созревании и не до конца разогретом обеде нашего любимого героя! Интересно? Врубай видео!",Массовая культура: Юмор и сатира
3f3a30c842dc7a468245b86b30c530d0,Люди у которых клюет | Выпуск 23 | Рыбалка в центре города. Ловим окуня в марте на микроджиг,Утром перед работой решили сгонять на рыбалку прямо в центре города Пенза. Вспомнили что такое спиннинг и испытали резиновые приманки. А что мы смогли поймать смотрите в этом выпуске!,Спорт: Рыбалка
05cae87934d81731afda97c91459b975,Люди у которых клюёт | Выпуск 44 | Чем хороша рыбалка в городе?,"Сериал ""Салют, Начальник"" уже тут. Переходи и смотри! 👉 /  Парни решили отправиться за окунём на реку Сура в центр города. По вопросам рекламы пишите на email",Спорт: Рыбалка
1e922b7daeef2358f82b263533d450ac,"Punch Box. 4 сезон, 4 серия. Джефф Монсон vs Николай Савилов «Котлета».","Punch Box — бои в формате POP MMA где в вместо ринга бойцы сражаются в красной телефонной будке! В этом выпуске, Джеф «Снеговик» Монсон vs Николай «Котлета» Савилов попробуют поместиться в нашу телефонную будку, кто же первым позвонит в травмпункт? Узнаете в этом выпуске!  По вопросам рекламы пишите на email",Массовая культура: Юмор и сатира
4a0c52aebf8915dfcb6826b7dbfd1ce5,"Женсовет I Выпуск 10 I Кэтколлинг, менсплэйнинг, сталкеринг","В последнее время в повестке появилось много слов, таких как «сталкеринг», «кэтколлинг», «менсплейнинг». Кажется, что слова новые, но то, что они означают, сопровождало женщин всегда, но только сейчас мы готовы обсуждать очевидные проблемы, которые долгое время проблемами не казались. Как реагировать, если тебе свистят на улице и говорят «кис-кис-кис», что делать, если мужчина со свидания преследует тебя или, что еще хуже, общается с тобой снисходительным тоном, намекая на то, что: «ты женщина, не поймешь». Были ли такие случае в жизни героинь и готовы ли они обсудить их теперь, переосмысляя то, что происходило с ними в жизни?","Массовая культура: Юмор и сатира, Семья и отношения"
c4cecc50f6847b4918796e0fabb23710,TikTok Дайджест I Выпуск 8 I Игра в кальмара в реальной жизни? Лиза Анохина долларовая миллионерша?,"Игра в кальмара в реальной жизни? Лиза Анохина долларовая миллионерша? Вторая свадьба Моргенштерна? Ответы на эти вопросы, смотрите в новом выпуске TikTok дайджеста!",Массовая культура: Скандалы знаменитостей
f02709d3f6b2fbd265863ef538b13c0a,Смешная история | Выпуск 3,"Юный Михаил Ломоносов отправляется в Москву на повозке, используя современные технологии, Иван Грозный приступает к курсам онлайн-терапии, а Александр Сергеевич Пушкин пытается вспомнить, чем обидел возлюбленную.  Новый выпуск «Смешной истории»! Где-то правда, где-то смешно!","Массовая культура, Изобразительное искусство"
